insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
058f6bf4968cfb578ba5b41f6b1e9bc1b07f5341,Signum.Web.Extensions/Chart/ChartClient.cs,8210,8366,9880339ef979a380e89089dacaab00ec86c3c093,Signum.Web.Extensions/Chart/ChartClient.cs,8356,8441
d5e0bd110c5688280b0ba8565b271f63014e1b4c,Signum.Engine.Extensions/Files/FilePathLogic.cs,1719,2120,40118cf0ba313e0aaeefb8a7f4a8478a40cc81bc,Signum.Engine.Extensions/Files/FilePathLogic.cs,3901,4260
d5e0bd110c5688280b0ba8565b271f63014e1b4c,Signum.Engine.Extensions/Chart/ChartScriptLogic.cs,772,1170,998fd3bf5929af625e69a9bae65c1d6621697cc8,Signum.Engine.Extensions/Chart/ChartScriptLogic.cs,838,1109
d5e0bd110c5688280b0ba8565b271f63014e1b4c,Signum.Engine.Extensions/Chart/ChartColorLogic.cs,825,1116,64cabe2940c4eb83af7642134928cb28e6f6e4ac,Signum.Engine.Extensions/Chart/ChartColorLogic.cs,498,644
3079fb50351eebe9e4cb42e1b423fd624accda2a,Signum.Engine/Basics/ExceptionLogic.cs,604,1035,ed3d136ae97f39e934b62af7db0d6c7010b21b90,Signum.Engine/Basics/ExceptionLogic.cs,709,1104
22ede7e937a8f3e03aa889056a6ec651daf68847,Signum.Engine.Extensions/Processes/ProcessLogic.cs,19760,19826,9068187eea7385658099d6f815e5d7bcd8d0150f,Signum.Engine.Extensions/Processes/ProcessLogic.cs,19829,19870
3fe1501354ed4b08c7e23bcf5a02ad64469be730,Signum.Engine/Schema/Schema.Save.cs,30564,30637,cd29e65a83b2ad550018f8f62cc5a25b0133deff,Signum.Engine/Schema/Schema.Save.cs,35499,35545
d9b9f82048fa4e10f7165e3e2748a9eefd9f6b16,Signum.Engine/Connection/SqlConnector.cs,7612,8431,46d91d249f085f74072ac395ac8f75b1d1a3d3cf,Signum.Engine/Connection/SqlConnector.cs,12266,12298
9ab1acc47e27e95839854f990dd0680d3bd41548,Signum.Entities.Extensions/UserQueries/UserQueryDN.cs,11789,11842,e02bdb4d56422841d3cca5f11f0ff3c6c0919b91,Signum.Entities.Extensions/UserQueries/UserQueryDN.cs,14266,14285
5669ebea11b06f48924ea6cf0ccca5b16660e543,Signum.Engine.Extensions/Mailing/EmailTemplateParser.cs,15334,15429,d8d41ee9d8b86304f8aadbfcb450300b73c00126,Signum.Engine.Extensions/Mailing/EmailTemplateParser.cs,3679,3695
c94bffda743b59e2bbc1c92e3ac9e5076a35d9a4,Signum.Windows/Common.cs,25925,26063,f985f62638855bb3bd39fe9e16e67bf4643f9976,Signum.Windows/Common.cs,26397,26474
d324060bd5a0fe62d4f7448897f1f5ade38f8e2d,Signum.Web.Extensions/Chart/ChartClient.cs,8425,8691,cbaafc3fa05da2db446b4037ec7380995218a328,Signum.Web.Extensions/Chart/ChartClient.cs,8689,8780
88aa6eeaa10625453151a23de16e19db22d15145,Signum.Web/Mappings/Mapping.cs,21906,22038,13b833fb8f1b11af6242ea4f993c840e4c496021,Signum.Web/Mappings/Mapping.cs,23401,23436
eb4c02ecc85cf51b4ea75e965aac6606b4b9804d,Signum.Engine.Extensions/Mailing/Pop3/MailMimeParser.cs,13751,13833,a8c090b190a185ff32318668039c0ed8e16c9e44,Signum.Engine.Extensions/Mailing/Pop3/MailMimeParser.cs,13773,13809
b6d3bd42ffdb0fa106ae9b3bddc819b6629dc43d,Signum.Engine.Extensions/Isolation/IsolationLogic.cs,2501,2615,d8d41ee9d8b86304f8aadbfcb450300b73c00126,Signum.Engine.Extensions/Isolation/IsolationLogic.cs,3357,3378
2d2964754c1717840893acf010046f513dad84cb,Signum.Engine/Schema/SchemaBuilder/SchemaBuilderSettings.cs,3617,3835,d5c825c62f2c12f1da8c184de5bd42e13460ae65,Signum.Engine/Schema/SchemaBuilder/SchemaBuilderSettings.cs,3748,3795
b0c94cdba0daf1e174a1e153c10a6c628ec47e88,Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,28511,28644,48b3ffc816dc0635d8e49ef42ec91ebb306246e2,Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,30775,30855
b0c94cdba0daf1e174a1e153c10a6c628ec47e88,Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,27768,27896,48b3ffc816dc0635d8e49ef42ec91ebb306246e2,Signum.Engine/Linq/ExpressionVisitor/SmartEqualizer.cs,30029,30106
da22331fb4b04674ba1f4862508edf0010295ac8,Signum.Engine/Schema/SchemaBuilder/SchemaBuilder.cs,13745,13891,5008b990e8ca653ea595bb4e5b6e2e802c0667fd,Signum.Engine/Schema/SchemaBuilder/SchemaBuilder.cs,17365,17460
68e0f7c58a102a3bc3868daf7c8b4dd6d8163967,Signum.Entities/ModifiableEntity.cs,10634,10694,f985f62638855bb3bd39fe9e16e67bf4643f9976,Signum.Entities/ModifiableEntity.cs,10704,10734
f49cd672403cb4592b285bc760e3516d882ed240,Signum.Engine.Extensions/Word/WordTemplateLogic.cs,3533,3629,8ea6b5ee19034b394c7ff714d0cd519b7891bf9e,Signum.Engine.Extensions/Word/WordTemplateLogic.cs,3931,3951
8ea6b5ee19034b394c7ff714d0cd519b7891bf9e,Signum.Engine.Extensions/Word/WordTemplateNodes.cs,5453,5529,70b9ef4d72175341d49d92743fc17e254f603c1f,Signum.Engine.Extensions/Word/WordTemplateNodes.cs,5910,5926
3940517113efa0ffae815c9c031af8e77869f9f2,Signum.Engine.Extensions/Help/HelpXml.cs,4756,4827,4a65d9cce9b1c59dd8cc14bab51d2aef9c8c6078,Signum.Engine.Extensions/Help/HelpXml.cs,4617,4650
c7942d76a4eec9f95888de3481102af1591642a8,Signum.React.Extensions/Omnibox/OmniboxServer.cs,1751,1831,5795906fc759e53aede71c5675bae8901b95bb95,Signum.React.Extensions/Omnibox/OmniboxServer.cs,1936,1953
980f4544baaa901f29d73a95e3dc023dae752754,Signum.Engine/Linq/ExpressionVisitor/DbExpressionNominator.cs,42915,43330,6debbe4f020fc0d239e1d273e6ab8b10952aef2a,Signum.Engine/Linq/ExpressionVisitor/DbExpressionNominator.cs,43588,43947
366b0f92d75b6b14ae80d597dc493cef62697dbd,Signum.Engine.Extensions/Translation/ITranslator.cs,2624,2677,21c5e18c98082826f2aee7fcac75b01d9552ea2f,Signum.Engine.Extensions/Translation/ITranslator.cs,2676,2707
f8780096a70f1ef4f245872ce249d8b11e74ff93,Signum.Engine/Operations/GraphState.cs,8768,9015,3cc413da47d5993eac29522aeea32cc91ea83044,Signum.Engine/Operations/GraphState.cs,7873,7923
f8780096a70f1ef4f245872ce249d8b11e74ff93,Signum.Engine/Operations/GraphState.cs,6959,7206,3cc413da47d5993eac29522aeea32cc91ea83044,Signum.Engine/Operations/GraphState.cs,6198,6248
3ec40847b8dfe07cfc5fd27a3637b2102357ff64,Signum.Upgrade/Upgrades/Upgrade_20210828_ExtensionsLoveFramework.cs,1314,1467,af7d3c82d3abc532377c3b98f965a29aa12633be,Signum.Upgrade/Upgrades/Upgrade_20210828_ExtensionsLoveFramework.cs,1365,1465
d7b1d81326dfac26043c893596ec7ee9d96e3dd8,Extensions/Signum.Authorization/Rules/OperationCache.cs,3009,3295,c65544d6504e3bd72d9e6614255732fd16949b69,Extensions/Signum.Authorization/Rules/OperationCache.cs,3054,3293
