insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
771ffa76619ffd60a2b6a95a5a80e3b777f7e475,freeplane/src/main/java/org/freeplane/main/osgi/ActivatorImpl.java,7785,7895,128a50e97fb6186f0d390884a30bebf43a1bdc7c,freeplane/src/main/java/org/freeplane/main/osgi/ActivatorImpl.java,7846,7893
e5a0896354b0ddc57b0a1e7485a29e53401a524a,freeplane_plugin_svg/src/main/java/org/freeplane/plugin/svg/ExportPdf.java,4459,4537,4e6678eaaf5008c6041996fc93c29b03c040fd71,freeplane_plugin_svg/src/main/java/org/freeplane/plugin/svg/ExportPdf.java,4491,4535
4e33c4e9f120583b46609f47f69da49f4307cf0d,freeplane/src/main/java/org/freeplane/core/resources/components/ButtonSelectorPanel.java,8767,8837,68a211eea1ef1762c651146fc5581f22864d0339,freeplane/src/main/java/org/freeplane/core/resources/components/ButtonSelectorPanel.java,8794,8835
6ed363aab03783e95a005819eca60c28c79800e7,freeplane/src/main/java/org/freeplane/main/codeexplorermode/ClassesNodeModel.java,1497,1598,640a4cf42dfca76a87ecaa4323f5e1236fff16f8,freeplane/src/main/java/org/freeplane/main/codeexplorermode/ClassesNodeModel.java,2003,2047
0867c38c68524291971e9fe9992973b5f0fc9a89,freeplane/src/main/java/org/freeplane/view/swing/map/MainView.java,22568,22704,a2adbf62ea92ec19043befe99d2fcd273c6df370,freeplane/src/main/java/org/freeplane/view/swing/map/MainView.java,22220,22272
0867c38c68524291971e9fe9992973b5f0fc9a89,freeplane/src/main/java/org/freeplane/features/note/mindmapmode/NoteManager.java,6548,6715,a2adbf62ea92ec19043befe99d2fcd273c6df370,freeplane/src/main/java/org/freeplane/features/note/mindmapmode/NoteManager.java,6635,6713
