insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
cf412edde5523db1bd89b063fcfd6d22d7edce13,Tests/Transport/Sender/SendersLocatorTest.php,3267,3389,5b9844dc53e0344ff0e335a8aae563180dd91440,Tests/Transport/Sender/SendersLocatorTest.php,3499,3524
cf412edde5523db1bd89b063fcfd6d22d7edce13,Tests/Transport/Sender/SendersLocatorTest.php,3129,3258,5b9844dc53e0344ff0e335a8aae563180dd91440,Tests/Transport/Sender/SendersLocatorTest.php,3361,3393
cf412edde5523db1bd89b063fcfd6d22d7edce13,Tests/Middleware/SendMessageMiddlewareTest.php,10413,10535,5b9844dc53e0344ff0e335a8aae563180dd91440,Tests/Middleware/SendMessageMiddlewareTest.php,10508,10533
cf412edde5523db1bd89b063fcfd6d22d7edce13,Tests/Middleware/SendMessageMiddlewareTest.php,10275,10404,5b9844dc53e0344ff0e335a8aae563180dd91440,Tests/Middleware/SendMessageMiddlewareTest.php,10370,10402
cf412edde5523db1bd89b063fcfd6d22d7edce13,Tests/FailureIntegrationTest.php,11592,11737,5b9844dc53e0344ff0e335a8aae563180dd91440,Tests/FailureIntegrationTest.php,12028,12078
cf412edde5523db1bd89b063fcfd6d22d7edce13,Tests/FailureIntegrationTest.php,2682,2827,5b9844dc53e0344ff0e335a8aae563180dd91440,Tests/FailureIntegrationTest.php,3118,3168
