insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
c4edf99d19f84a8aae776fbc140d8eb6ffd9af11,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,4055,4118,214b14b6389aeb9a7229978bb87b34617c4eacf4,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,4079,4116
c4edf99d19f84a8aae776fbc140d8eb6ffd9af11,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,3267,3330,214b14b6389aeb9a7229978bb87b34617c4eacf4,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,3291,3328
c4edf99d19f84a8aae776fbc140d8eb6ffd9af11,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,2442,2505,214b14b6389aeb9a7229978bb87b34617c4eacf4,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,2466,2503
c4edf99d19f84a8aae776fbc140d8eb6ffd9af11,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,1452,1515,214b14b6389aeb9a7229978bb87b34617c4eacf4,modules/simple-java-mail/src/test/java/org/simplejavamail/mailer/ResultHandlingTest.java,1476,1513
