insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
728d2a4c2fc6bfc5ddc46322d8e73e9b535b2d63,lib/IRGen/GenMeta.cpp,30256,30537,72bf180d0fb8def3609617e3a4e0af9d8cfaef3b,lib/IRGen/GenMeta.cpp,30329,30590
728d2a4c2fc6bfc5ddc46322d8e73e9b535b2d63,lib/IRGen/GenMeta.cpp,30256,30537,0f071848f33a75cecc1b68614cf92d052eba8752,lib/IRGen/GenMeta.cpp,30772,31033
e9d4a5304ef7b8cb897a1f794bd2cf89075a9a90,lib/IRGen/GenMeta.cpp,30310,30591,0f071848f33a75cecc1b68614cf92d052eba8752,lib/IRGen/GenMeta.cpp,30772,31033
0a401b381c0db6dfa9db5930959dc0027a2c55a0,lib/Syntax/SyntaxParsingContext.cpp,1536,1685,941cfa80bb51b6ebb6b549a54f45898af884a39e,lib/Syntax/SyntaxParsingContext.cpp,1541,1599
7c60f1c895ec49cea96f0137c17a8cf709a1de45,lib/Sema/TypeCheckSwitchStmt.cpp,34986,35394,3892c55785965fb9c591e7b48e10871f8daeb15b,lib/Sema/TypeCheckSwitchStmt.cpp,28786,28898
ceb51eea80d4741afe13b485b568a56564ea1e06,lib/Sema/TypeCheckSwitchStmt.cpp,57138,57680,7d7eb6e61da75bfc0ad2d36ef8ee65bf8c9416b9,lib/Sema/TypeCheckSwitchStmt.cpp,50466,50984
467456ea3f5f2df771cc14fb620d745112c65a95,lib/SILGen/SILGenLValue.cpp,67480,67883,3e5165d1ab31e4c2b3374bb26c48ff024afaa205,lib/SILGen/SILGenLValue.cpp,73571,73843
99842f991976ddc7b2c7e945e7d0c96c4601a075,stdlib/public/runtime/MetadataLookup.cpp,2816,3393,663904766e33aec6bb5e89b55c736e938e65d792,stdlib/public/runtime/MetadataLookup.cpp,2849,3391
663904766e33aec6bb5e89b55c736e938e65d792,stdlib/public/runtime/MetadataLookup.cpp,1918,2309,5b41ac16db7b74341d6a326b93d84a158866b9f4,stdlib/public/runtime/MetadataLookup.cpp,1987,2158
7a4aeed5706604141fd25275a7cc2e6e88924a95,lib/SILGen/SILGenApply.cpp,162445,162725,60fa93f1311655ffb90f886fb85e5c57264b4177,lib/SILGen/SILGenApply.cpp,160462,160716
f242a23de6bc37a45147cd8f655222f6e7cd1c24,lib/Sema/TypeCheckProtocol.cpp,128209,128559,40641f5e9153c91b8e96f4268bd6ee073536ffd3,lib/Sema/TypeCheckProtocol.cpp,41326,41441
48dd1e837b564514917f1150f5185c556135ee99,lib/Sema/ConstraintSystem.cpp,7328,7501,561e527848b28247b5e9becf6a53fee2f84bc130,lib/Sema/ConstraintSystem.cpp,7209,7271
48dd1e837b564514917f1150f5185c556135ee99,lib/Sema/ConstraintSystem.cpp,7328,7501,9093dfcd20c7231f3da465a1bfd934e5e317928e,lib/Sema/ConstraintSystem.cpp,7209,7271
f5aaa15df75a0071bda5861c5f9f83642cca743e,lib/Sema/CSSolver.cpp,19133,20708,2d5d2d1bead5265e97c06fc6abeb45950c6f199b,lib/Sema/CSSolver.cpp,19136,19344
5fa92dc24dd7b6524dc702b33fb33a508fcc6490,lib/IRGen/MetadataRequest.cpp,35374,35589,0f3c43089aac58542838d143652278c61a09edc0,lib/IRGen/MetadataRequest.cpp,52698,52998
d8243c8b9b6bd69d8c3602f61346bcbd555d6d17,lib/SILGen/SILGenPattern.cpp,102808,103866,960938f87e01fecc81d44b89c256dd10b66de05d,lib/SILGen/SILGenPattern.cpp,107976,110488
099cae5692c5bdb8410df1a83af4915fc414b5ee,lib/SILOptimizer/Mandatory/SemanticARCOpts.cpp,2653,2728,e5f1aea2f94613569740234664911122cdd6c17c,lib/SILOptimizer/Mandatory/SemanticARCOpts.cpp,10935,10989
f5264b97791e3ffa5b29cf9f1a4f83ec3de938c4,lib/Sema/CSDiagnostics.cpp,19397,19993,76b8209b256c3bf1ed1c4eac3447f2c5d8049248,lib/Sema/CSDiagnostics.cpp,19409,19990
3c32a414254d3fde9cee2a1a5bb85d9193c425fc,lib/AST/UnqualifiedLookup.cpp,23201,23300,663760e3b7e6a3fe29eba5750adfc1a1a342c269,lib/AST/UnqualifiedLookup.cpp,23128,23209
8ad3cc8a8254d60c327cd73b8b776fd9abca0943,lib/Parse/ParseType.cpp,6841,7270,cb308b7e53cc439f0a81e48d7bbedd7977e99d6f,lib/Parse/ParseType.cpp,6871,7269
921c1ebfe91e04a113e0ae814f5335a204a74ec2,lib/SILGen/SILGenExpr.cpp,143379,144760,51dc7c85357010a11b42afa9e69f5c4ad01977e0,lib/SILGen/SILGenExpr.cpp,143409,144759
04fbcc01490646699883637abbda00546534a72c,lib/Sema/TypeCheckProtocol.cpp,135266,136312,55e3797471e32317ab3a8f791700d4b260b88ea1,lib/Sema/TypeCheckProtocol.cpp,135571,136076
191f9db59f3288e5b9aa4343b6fd2f034a1a4730,lib/SILOptimizer/Analysis/EscapeAnalysis.cpp,54673,54809,f7472e2c4577abedf7eadc951c07e7b12927f5e7,lib/SILOptimizer/Analysis/EscapeAnalysis.cpp,54568,54690
191f9db59f3288e5b9aa4343b6fd2f034a1a4730,lib/SILOptimizer/Analysis/EscapeAnalysis.cpp,54673,54809,8b926af49a2aad883cb358812aa67137e8199222,lib/SILOptimizer/Analysis/EscapeAnalysis.cpp,54568,54690
d01126bdf2f3a949442b7e1b27d40f4ec287457b,lib/ClangImporter/ImportDecl.cpp,183897,184151,86c56987804da6708d22c9707bcbd5113cb20bed,lib/ClangImporter/ImportDecl.cpp,176400,176563
e1ceb4f437471ca836f89dde72b3329b468d5f70,lib/SILOptimizer/SILCombiner/SILCombinerApplyVisitors.cpp,11123,11394,f353c40ce98d42488117a5a1a11cd684d58df2c8,lib/SILOptimizer/SILCombiner/SILCombinerApplyVisitors.cpp,11529,11767
e1ceb4f437471ca836f89dde72b3329b468d5f70,lib/SILOptimizer/SILCombiner/SILCombinerApplyVisitors.cpp,9107,9468,f353c40ce98d42488117a5a1a11cd684d58df2c8,lib/SILOptimizer/SILCombiner/SILCombinerApplyVisitors.cpp,9519,9841
bb067f4d6827f9be36df8779552cfc6c595e1c00,lib/SILOptimizer/Analysis/EscapeAnalysis.cpp,54555,54691,8b926af49a2aad883cb358812aa67137e8199222,lib/SILOptimizer/Analysis/EscapeAnalysis.cpp,54568,54690
65adc181390c3c91db6b32d98eebab14aa3da8ff,lib/Sema/CSGen.cpp,81474,81748,61d86d5fd2652103cb09d6b2fe7dcb48c3696104,lib/Sema/CSGen.cpp,81628,81870
3a51d5b9b25729a6510e59e10024747b168dbccd,lib/Sema/ConstraintSystem.cpp,33845,34129,86c13d3c74af48b72cc36dd3efc0092d28f0b86f,lib/Sema/ConstraintSystem.cpp,33929,34066
86c13d3c74af48b72cc36dd3efc0092d28f0b86f,lib/Sema/ConstraintSystem.cpp,33845,34261,8283a67648b77b39a59a146d40c225653e8f4ea8,lib/Sema/ConstraintSystem.cpp,33929,34228
314d1e12c3f34edfdfa072c632273ef555444593,lib/AST/SourceFileDepGraphConstructor.cpp,27468,27755,f4dc8884f02876fa36778fa5748405fd300e9a0c,lib/AST/SourceFileDepGraphConstructor.cpp,27497,27754
0beddca9e93643a245e2b374fa364659ed4d122e,lib/Sema/TypeCheckType.cpp,92829,93408,41cdfb04adfe13839af9e9867f775559ee307296,lib/Sema/TypeCheckType.cpp,131949,132494
2371e5c260200886dbaed8442bcc5d820cf031a9,lib/Sema/CSGen.cpp,99281,99587,6b1b8377f8ad01380f2398b0dd109a13cd67d1ba,lib/Sema/CSGen.cpp,94057,94759
54ccdc67e7df313a8cfa6cac461602f8b59cf06b,lib/Sema/TypeCheckProtocolInference.cpp,42952,43272,2ebb1234217498f4629ef5887b4cadcba3ed762a,lib/Sema/TypeCheckProtocolInference.cpp,42650,42812
ec29edd5b07be02049fb4ee9da63fae54a2eab30,lib/Sema/TypeCheckProtocol.cpp,148928,149210,40641f5e9153c91b8e96f4268bd6ee073536ffd3,lib/Sema/TypeCheckProtocol.cpp,41326,41441
83b2ebe8f1ea15ec5c69f98f0d4f5b8792ce22e3,lib/SILOptimizer/Differentiation/JVPCloner.cpp,63739,64059,0ceaa5899c2f91a60e86b4c7cab86446f2b0c6a9,lib/SILOptimizer/Differentiation/JVPCloner.cpp,64424,64611
86ddd52204a26c90e1fb0c55f6d9aec17b1d4568,lib/Sema/CSSimplify.cpp,36734,36840,cdcaa110e89da693ebb8b84c5682da0346f8871f,lib/Sema/CSSimplify.cpp,36800,36872
fd4ce3bddb0317853a90a5699c3e958c6e908cca,lib/Sema/ConstraintSystem.cpp,187248,187505,98b34c6ff63cb6a768dbe9af65961ab3e0f8822d,lib/Sema/ConstraintSystem.cpp,164578,164781
47b0abfda484cbf77c266d695c4839b38458ad0a,lib/Sema/TypeCheckProtocol.cpp,173488,177825,6e8dcbe7453591aa96368c052946235fef0ffdcc,lib/Sema/TypeCheckProtocol.cpp,192212,192409
56700983de97a5ea7b2458eca7136e3eb0d0eced,lib/AST/RequirementMachine/RequirementMachine.cpp,9722,10337,3138020e5d521d3bdf85c85e001204cfb2d4a28f,lib/AST/RequirementMachine/RequirementMachine.cpp,6877,7405
9a0c87b196ef256db4d40716f5446201769f16ee,lib/AST/GenericSignature.cpp,25185,25590,3a92d2fc5375c04e2b5cf8659272bbc93ab54525,lib/AST/GenericSignature.cpp,36432,36565
d3c7f02f78d016004cb06f666c9b786782650b62,lib/Sema/MiscDiagnostics.cpp,101251,101483,f3afb9ccb7539be4b51773e0268a3f3dd0f7824d,lib/Sema/MiscDiagnostics.cpp,101349,101481
60c85b010884219be73997c728194b2574bd71b3,lib/SIL/Verifier/SILVerifier.cpp,177932,178370,68af1b73abfb2137a136d3adf5a9277edcfc9e21,lib/SIL/Verifier/SILVerifier.cpp,180134,180338
9dbd5829debeca41abe8035393ba9f493408c54d,lib/IDE/CodeCompletion.cpp,49432,50333,927cf42ba656051cb51007293c19349b60ddd965,lib/IDE/CodeCompletion.cpp,53939,55767
63a09007a12b9bc17a85bd547bf8b2ea26725f27,stdlib/public/runtime/HeapObject.cpp,7330,7542,4aa2bbbf06d513ac354e8bc857fcc8cbe9f4be3b,stdlib/public/runtime/HeapObject.cpp,7363,7563
baa4123bd778aa13a7c7159c94640da4991bdec2,lib/AST/ASTPrinter.cpp,205042,205308,b94cd94e3390650d3940c6cbb3ba07c8acfc8c9b,lib/AST/ASTPrinter.cpp,209157,209356
7ebcb7b33af6ad9f2ee22f0bb894b08c9137cfc0,lib/PrintAsClang/DeclAndTypePrinter.cpp,13314,13872,cbc23cbafc41ef75c8b1c7825d90daf8140e2117,lib/PrintAsClang/DeclAndTypePrinter.cpp,13639,13800
410fa1224865736e70a0a3de962124e20d21d78f,lib/AST/NameLookup.cpp,100839,100966,ac00a8cd29be61d8a4c265bd95b2803c6ea14658,lib/AST/NameLookup.cpp,107760,107877
71eb2a739777463c8384a6fb12aa86f3b148ceb4,lib/SILGen/SILGenLValue.cpp,59004,59301,75ac13807e7e51daf8d04a0b60725b4e7e04a718,lib/SILGen/SILGenLValue.cpp,59248,59523
ae32b8e1484761fa5fd3280593aa130ceddf04a1,lib/IRGen/GenHasSymbol.cpp,3263,4379,2e8857d8678e32e73019f82cb9d717ab0aa33349,lib/IRGen/GenHasSymbol.cpp,4155,4332
9ab4dc494cd6024fad863f985e7c695030f5df1f,lib/SILGen/SILGenProlog.cpp,10115,10396,debc8d9ebdbf0d7ae7193e5b81303723ab59c714,lib/SILGen/SILGenProlog.cpp,14343,14624
3342d67161d2354ebd1845566c56c74037044fdc,lib/SIL/IR/AbstractionPattern.cpp,85256,85632,5f1a669f2f0d3449427d05f85f2db8e62966eced,lib/SIL/IR/AbstractionPattern.cpp,85293,85551
debc8d9ebdbf0d7ae7193e5b81303723ab59c714,lib/SILGen/SILGenApply.cpp,85008,85383,df8244313827474b548e25ac89eaf3b59c07076f,lib/SILGen/SILGenApply.cpp,85049,85381
91df336a4d1e721ed8db5ddef4d4d20f7cd21ed9,lib/Sema/CSGen.cpp,96031,96721,010a41243e8d8abf7ff39fe467ea4792612f295f,lib/Sema/CSGen.cpp,96052,96719
936ab20e5d97a7d84ad5221a9eff750a7177b727,lib/Sema/TypeCheckConcurrency.cpp,154790,157613,9c1299c7f309774a7f25f43e43f740fb8d5031ac,lib/Sema/TypeCheckConcurrency.cpp,206470,209298
14d1fcb51a7a15270ee369162e6143b81949128f,lib/Sema/TypeCheckDeclPrimary.cpp,63246,63576,86d567f95a138b18c86037b1bc3fd699362aa1b2,lib/Sema/TypeCheckDeclPrimary.cpp,68314,68518
60f3c692bef932b278055797bf3d844bc356b5a7,lib/Sema/TypeCheckConcurrency.cpp,123059,123843,0daad82b8b95efa7225eccfb1c496d0218235b85,lib/Sema/TypeCheckConcurrency.cpp,130298,131054
5a0c73c45f82b2adf6226aa28e570e04dafd089f,lib/SILOptimizer/IPO/CrossModuleOptimization.cpp,13856,14459,44d85c1f72179d1696c95c0c4269a1995d54fc2c,lib/SILOptimizer/IPO/CrossModuleOptimization.cpp,13370,13654
