insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
ffb2be0997bb10c18a46922da9d5b24e47c3b0d0,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java,8751,9020,f8b86b539b9c87ee6a4cee2cd078f660fc09d491,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java,10607,10812
ffb2be0997bb10c18a46922da9d5b24e47c3b0d0,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java,8446,8746,f8b86b539b9c87ee6a4cee2cd078f660fc09d491,src/protocol/http/org/apache/jmeter/protocol/http/sampler/HTTPHC4Impl.java,10300,10538
ea018674574716234d3e89145d40c73dcf304510,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,4833,4884,9db624eea8522c1cedffadfda968141b81dc0f73,src/components/org/apache/jmeter/visualizers/ViewResultsFullVisualizer.java,4841,4863
70626d26271af5411b90258658dde55994805992,src/core/org/apache/jmeter/gui/MainFrame.java,29890,30092,b9df34f64edf03fa219a54740b70220d0cb69380,src/core/org/apache/jmeter/gui/MainFrame.java,29917,30090
b2d497f36cb8eb057939138502dd2b7fe3c3e6ff,src/jorphan/src/main/java/org/apache/jorphan/gui/MenuScroller.java,21617,21809,d4a3bdbba331c55154f3a56c8c1b64c2623c427e,src/jorphan/src/main/java/org/apache/jorphan/gui/MenuScroller.java,21705,21797
47eb7df908f537b0845a2059f67bd951afd0d5e9,src/protocol/http/src/test/java/org/apache/jmeter/protocol/http/util/TestGraphQLRequestParamUtils.java,5253,5414,ba7a8c7eb6e95b20370767748a54cb2c5d00c3cc,src/protocol/http/src/test/java/org/apache/jmeter/protocol/http/util/TestGraphQLRequestParamUtils.java,5295,5393
