insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
b41b53a2a21bdbfa0bfa1a001565a66300212388,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,29455,29793,9453cb4cc3f7657d307d9ce1926f8d9096dd7125,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,29742,29865
b41b53a2a21bdbfa0bfa1a001565a66300212388,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,29098,29441,9453cb4cc3f7657d307d9ce1926f8d9096dd7125,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,29349,29473
b41b53a2a21bdbfa0bfa1a001565a66300212388,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,28146,28373,9453cb4cc3f7657d307d9ce1926f8d9096dd7125,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,28361,28457
b41b53a2a21bdbfa0bfa1a001565a66300212388,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,27426,28132,9453cb4cc3f7657d307d9ce1926f8d9096dd7125,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,27605,27696
2b3631cfd698b4fa75f1bd9cb4acf2f92116e9d0,AvaloniaVS.Shared/Views/AvaloniaDesigner.xaml.cs,16428,16688,14c7329558982a12c630b8b51d6fd92fd550b0ef,AvaloniaVS.Shared/Views/AvaloniaDesigner.xaml.cs,16452,16607
b41b53a2a21bdbfa0bfa1a001565a66300212388,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,26393,26494,9453cb4cc3f7657d307d9ce1926f8d9096dd7125,CompletionEngine/Avalonia.Ide.CompletionEngine/AssemblyMetadata/MetadataConverter.cs,26532,26619
