insert commit,insert dst file,insert dst start pos,insert dst end pos,delete commit,delete src file,delete src start pos,delete src end pos
23463f3c4b0d087310b14076e1b31765e00eb44c,XamList.UITests/Tests/BaseTest.cs,1149,1235,93d4433329bd007f6e3025f00b12f04d24567284,XamList.UITests/Tests/BaseTest.cs,1176,1226
